"","ID","StartDate","EndDate","Progress","Duration__in_seconds_","Finished","consent","Screen1","Screen2","Screen3","Screen4","age_1","age_2","TotalAge","gender_1","gender_2","gender_3","gender_4","gender_5","gender_6","gender_6_TEXT","sexorient_1","sexorient_2","sexorient_3","sexorient_4","sexorient_6","sexorient_7","sexorient_7_TEXT","relationship","pgender_1","pgender_2","pgender_3","pgender_4","pgender_5","pgender_6","pgender_6_TEXT","psexorient_1","psexorient_2","psexorient_3","psexorient_4","psexorient_5","psexorient_6","psexorient_6_TEXT","race_1","race_2","race_3","race_4","race_5","race_6","race_7","race_8","race_9","race_10","race_9_TEXT","income","edu","student","known_1","Known_years","known_2","Known_months","reltime_1","Reltime_years","reltime_2","Reltime_months","married","martime_1","Martime_years","martime_2","Martime_months","involved","involved_4_TEXT","live","livetime_1","Livetime_years","livetime_2","Livetime_months","children","childnum","childage","military","military_1_TEXT","SSFam1","SSFam2","SSFam3","SSFam4","SSFam5","SSFam6","SSFam7","SSFam8","SSFam9","SSFam_mean","SSFamP1","SSFamP2","SSFamP3","SSFamP_mean","SSfamVis1","SSfamVis2","SSfamVis3","SSfamVis4","SSfamVis5","SSfamVis6","SSfamVis7","SSfamVis_mean","SSpubVis1","SSpubVis2","SSpubVis3","SSpubVis4","SSpubVis5","SSpubVis6","SSpubVis_mean","SSViol1","SSViol2","SSViol3","SSViol4","SSViol5","SSViol6","SSViol7","SSViol_mean","SSMis1","SSMis2","SSMis3","SSMis_mean","SSwDis1","SSwDis2","SSwDis3","SSwDis4","SSwDis5","SSwDis6","SSwDis7","SSwDis_mean","SSgenDis1","SSgenDis2","SSgenDis3","SSgenDis4","SSgenDis5","SSgenDis6","SSgenDis7","SSgenDis8","SSgenDis9","SSgenDis10","SSgenDis_mean","SScon1","SScon2","SScon3","SScon4","SScon_mean","SSTOT_mean","DCISMS1","DCISMS2","DCISMS3","DCISMS4","DCISMS5","DCISMS5r","DCISMS6","DCISMS7","DCISMS7r","DCISMS8","DCISMS8r","DCISMS9","DCISMS10","DCISMS10r","DCISMS11","DCISMS12","DCISMS13","DCISMS14","DCISMS15","DCISMS15r","DCISMS16","ATTCHK1","DCISMS17","DCISMS17r","DCISMS18","DCISMS18r","DCISMS19","DCISMS19r","DCISMS20","DCISMS21","DCISMS22","DCISMS23","DCISMS24","DCISMS25","DCISMS26","DCISMS27","Stresscoms","sdcemots","sdcprobs","ndcs","Stresscomp","sdcemotp","sdcprobp","ndcp","emotcdc","probcdc","DCeval","DCtots","DCtotp","DCtot","GLRS1","GLRS1r","GLRS2","GLRS2r","GLRS3","GLRS4","GLRS5","GLRS6","GLRS7","GLRS8","GLRS9","GLRS9r","GLRS10","GLRS11","GLRS12","GLRS13","GLRS14","GLRS14r","ATTCHK2","GLRS15","GLRS16","GLRS16r","GLSTOT","CRSI1","CRSI2","CRSI3","CRSI4","CRSI5","CRSI6","CRSI7","CRSI8","ATTCHK3","CRSI9","CRSI10","CRSI11","CRSI12","CRSI13","CRSI14","CRSI15","CRSI16","ConEngage","PosProbSol","WithDr","Comp","gender","sexorient","pgender","psexorient","race","reltype_sex","reltype_gender","GLRS8r","reltype_gender_1"
"205",248,2021-05-10 19:01:50,2021-05-10 19:14:59,100,788,1,1,2,3,4,4,32,6,32.5,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",3,5,4,4,4.75,9,57,4,4.75,9,57,1,1,1.5,6,18,3,"",1,1,1,0,12,0,NA,NA,0,"",0,1,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,1,0,1,1,1,1,1,0.857142857142857,0,1,0,0,1,0,0.333333333333333,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.5,0.303571428571429,5,5,5,5,1,5,5,1,5,1,5,5,1,5,5,5,5,5,1,5,5,2,1,5,1,5,1,5,5,5,5,5,5,5,5,5,10,10,10,4,10,10,10,4,10,15,10,5,5,125,2,6,1,7,7,7,5,5,6,1,1,7,6,7,6,7,2,6,7,5,3,5,99,1,5,1,2,1,5,1,2,5,1,5,1,1,1,5,1,1,4,20,4,6,1,5,2,NA,8,3,3,7,"Dif-Gend"
"206",249,2021-05-10 19:04:39,2021-05-10 19:26:33,100,1313,1,1,2,5,2,5,31,3,31.25,1,NA,NA,NA,NA,NA,"",NA,NA,NA,1,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"Heterosexual",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",2,2,4,8,8.16666666666667,2,98,7,7.33333333333333,4,88,0,NA,NA,NA,NA,3,"",1,1,1.33333333333333,4,16,0,NA,NA,0,"",1,1,0,1,0,0,1,2,0,0.666666666666667,2,3,1,2,1,0,0,1,1,1,1,0.714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.3,2,1,2,1,1.5,0.517857142857143,3,2,5,5,1,5,5,1,5,1,5,5,1,5,4,2,4,5,1,5,5,2,1,5,1,5,1,5,5,5,5,5,5,5,5,5,5,9,10,4,6,10,10,4,10,15,10,4.4,4.6,115,1,7,1,7,6,7,2,3,5,1,1,7,7,7,NA,7,6,2,7,2,1,7,NA,1,3,2,1,2,4,2,1,5,1,5,1,1,1,4,2,2,5,16,7,5,1,4,2,6,8,3,3,7,"Dif-Gend"
"207",250,2021-05-10 19:15:16,2021-05-10 19:27:38,100,742,1,1,2,3,2,3,20,1,20.0833333333333,NA,NA,NA,1,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",1,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",1,2,NA,0,0.92,11,11,0,0.67,8,96,0,NA,NA,NA,NA,2,"",2,NA,NA,NA,NA,0,NA,NA,0,"",3,3,3,3,0,0,2,1,3,2,2,2,0,1.33333333333333,1,0,1,2,0,0,0,0.571428571428571,1,1,0,0,0,0,0.333333333333333,1,0,1,1,1,1,1,0.857142857142857,2,3,3,2.66666666666667,1,0,0,0,1,1,0,0.428571428571429,0,0,0,0,0,0,0,0,1,0,0.1,1,1,2,1,1.25,0.910714285714286,2,2,4,1,1,5,1,1,5,1,5,1,1,5,1,1,4,3,1,5,1,2,1,5,1,5,1,5,1,3,2,1,3,4,4,4,4,7,2,4,2,5,2,4,7,6,8,3.3,2.9,75,5,3,5,3,7,5,2,4,6,1,4,4,7,7,5,7,1,7,7,7,2,6,87,1,5,2,3,2,4,2,3,5,2,3,1,3,1,3,1,1,6,15,6,10,4,1,2,4,8,4,2,7,"Same-Gend"
"208",251,2021-05-10 19:21:58,2021-05-10 19:33:22,100,683,1,1,2,2,4,5,55,5,55.4166666666667,1,NA,NA,NA,NA,NA,"",NA,NA,1,NA,NA,NA,"",1,1,NA,NA,NA,NA,NA,"",NA,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",3,4,4,17,17.3333333333333,4,208,17,17.3333333333333,4,208,1,5,5.5,6,66,3,"",1,0,0.33,4,48,1,2,NA,0,"",0,0,0,0,0,1,0,1,0,0.222222222222222,0,0,0,0,NA,0,0,1,1,1,0,0.5,0,0,0,0,NA,0,0,2,2,2,2,1,2,2,1.85714285714286,3,3,3,3,2,1,1,0,0,0,0,0.571428571428571,1,1,2,0,0,0,0,0,0,0,0.4,0,0,0,1,0.25,0.666666666666667,3,3,5,4,1,5,3,1,5,1,5,4,2,4,4,4,4,3,1,5,3,2,1,5,1,5,1,5,4,5,4,4,5,3,5,5,6,7,7,4,8,9,7,5,8,13,10,4,4.3,104,4,4,3,5,7,7,NA,1,6,1,1,7,1,7,3,6,3,5,7,3,NA,NA,NA,1,4,2,2,2,4,3,2,5,2,4,2,2,2,4,2,2,7,16,9,8,1,3,1,3,8,1,1,7,"Same-Gend"
"209",252,2021-05-10 19:21:13,2021-05-10 19:33:28,100,735,1,1,2,3,2,4,20,4,20.3333333333333,1,NA,NA,NA,NA,NA,"",1,NA,NA,1,1,NA,"",1,NA,1,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",6,4,2,1,1.25,3,15,1,1.25,3,15,0,NA,NA,NA,NA,3,"",2,NA,NA,NA,NA,0,NA,NA,0,"",2,3,2,3,0,0,2,3,2,1.88888888888889,0,0,0,0,3,2,2,1,0,0,0,1.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553571428571429,5,5,5,5,1,5,5,1,5,1,5,5,1,5,5,5,5,5,1,5,5,2,1,5,1,5,1,5,5,5,5,5,5,5,5,5,10,10,10,4,10,10,10,4,10,15,10,5,5,125,2,6,1,7,7,7,3,3,6,1,1,7,5,7,7,7,4,4,7,6,5,3,92,1,5,3,4,3,4,2,2,5,3,4,2,2,2,4,3,2,9,17,10,10,1,5,2,1,8,3,3,7,"Dif-Gend"
"210",254,2021-05-10 19:20:54,2021-05-10 19:36:07,100,913,1,1,2,5,10,5,26,7,26.5833333333333,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,1,"Heteroflexible/Greysexual",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"Heteroflexible",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",1,5,4,7,7.58333333333333,7,91,6,6.91666666666667,11,83,0,NA,NA,NA,NA,3,"",1,2,2,0,24,0,NA,NA,0,"",1,1,1,1,1,0,1,1,2,1,1,1,1,1,0,1,1,1,0,0,0,0.428571428571429,0,0,0,2,2,2,1,1,1,1,1,2,1,0,1,2,2,2,2,0,0,0,0,0,2,0,0.285714285714286,0,1,0,0,0,0,0,0,0,0,0.1,0,1,1,2,1,0.732142857142857,5,5,5,5,1,5,5,1,5,1,5,5,1,5,5,5,5,5,1,5,5,2,1,5,1,5,1,5,5,5,5,5,5,2,5,5,10,10,10,4,10,10,10,4,7,15,10,5,5,122,5,3,6,2,7,6,6,7,7,2,1,7,7,7,5,7,1,7,7,6,2,6,96,1,5,3,1,2,5,2,2,5,2,5,1,1,1,5,2,1,6,20,8,5,4,6,2,6,8,4,2,6,"Same-Gend"
"211",255,2021-05-10 19:26:12,2021-05-10 19:39:26,100,794,1,1,2,3,4,5,39,5,39.4166666666667,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"straight",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",2,5,4,19,19,0,228,19,19.25,3,231,1,13,13.9166666666667,11,167,3,"",1,1,1,0,12,1,2,NA,0,"",0,1,0,1,0,0,1,2,1,0.666666666666667,0,0,0,0,2,0,1,2,2,1,2,1.42857142857143,0,0,0,0,1,0,0.166666666666667,0,0,0,1,0,1,1,0.428571428571429,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0.25,0.5,1,1,4,3,1,5,4,1,5,2,4,2,1,5,1,4,4,4,1,5,4,2,2,4,1,5,2,4,2,4,4,5,4,5,4,4,2,8,6,6,5,7,6,5,9,13,8,3.4,3.7,93,6,2,5,3,7,6,2,6,NA,1,1,7,3,6,5,6,2,6,7,1,1,7,NA,1,4,2,1,3,4,3,1,5,3,4,1,2,2,4,2,3,9,16,8,7,1,1,2,6,8,3,3,7,"Dif-Gend"
"212",257,2021-05-10 19:34:19,2021-05-10 19:46:21,100,721,1,1,2,3,2,4,26,2,26.1666666666667,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"Straight",NA,NA,NA,1,1,NA,NA,1,NA,NA,"",1,4,4,2,2.58333333333333,7,31,2,2.58333333333333,7,31,0,NA,NA,NA,NA,3,"",1,0,0.75,9,108,1,0,NA,0,"",0,0,0,0,0,0,0,0,0,0,1,2,1,1.33333333333333,1,1,1,2,1,0,1,1,0,0,0,0,0,2,0.333333333333333,0,0,0,0,0,1,1,0.285714285714286,1,1,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0.375,4,4,5,1,1,5,5,2,4,2,4,5,2,4,1,1,1,1,1,5,1,2,1,5,1,5,1,5,1,4,4,4,5,5,4,4,8,2,2,4,2,6,10,7,10,12,8,3.2,3.5,89,6,2,2,6,7,5,5,4,5,4,2,6,4,5,4,6,6,2,7,1,3,5,71,2,4,3,1,2,4,3,1,5,2,3,1,1,1,4,2,1,7,15,9,4,1,1,2,6,8,3,3,4,"Dif-Gend"
"213",258,2021-05-10 19:42:20,2021-05-10 19:53:02,100,641,1,1,2,3,4,5,38,9,38.75,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"Heterosexual",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",2,4,4,19,19.4166666666667,5,233,19,19.4166666666667,5,233,1,11,11,0,132,3,"",1,1,1,0,12,1,2,NA,0,"",1,1,0,1,0,0,1,1,1,0.666666666666667,0,1,0,0.333333333333333,2,2,2,1,1,0,1,1.28571428571429,0,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1.66666666666667,1,1,0,0,0,0,0,0.285714285714286,1,0,0,1,1,1,1,1,1,1,0.8,2,2,2,1,1.75,1.03571428571429,1,1,3,1,2,4,3,2,4,3,3,1,1,5,3,1,4,4,3,3,4,2,2,4,1,5,2,4,4,3,3,3,3,4,3,3,2,8,8,8,4,4,4,8,7,9,6,3.4,2.8,78,5,3,4,4,6,5,5,4,4,5,5,3,3,5,7,7,7,1,7,1,1,7,70,2,4,2,4,2,4,3,3,5,4,4,2,3,2,4,3,2,10,16,10,12,1,1,2,6,8,3,3,5,"Dif-Gend"
"214",259,2021-05-10 19:40:59,2021-05-10 19:54:02,100,783,1,1,2,3,2,4,33,3,33.25,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"straight",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",1,4,4,4,4.16666666666667,2,50,NA,NA,NA,NA,0,NA,NA,NA,NA,2,"",1,0,0.416666666666667,5,5,1,3,NA,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,3,3,3,3,2,4,2,3,3,2,4,2,2,4,2,2,4,2,2,4,2,2,2,4,2,4,2,4,2,2,2,2,2,2,2,2,6,6,4,8,4,6,4,9,4,6,4,3.2,2.9,71,4,4,4,4,5,5,2,5,2,5,2,6,2,2,1,6,5,3,7,6,5,3,61,3,2,4,4,5,2,4,2,5,5,2,2,3,5,3,4,2,18,9,14,11,1,1,2,6,8,3,3,5,"Dif-Gend"
"215",260,2021-05-10 19:47:32,2021-05-10 19:54:03,100,390,1,1,2,3,3,4,33,7,33.5833333333333,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"Heterosexual",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",2,4,4,1,1.75,9,21,1,1.66666666666667,8,20,0,NA,NA,NA,NA,3,"",1,1,1.33333333333333,4,16,1,1,12,0,"",0,0,1,0,0,0,0,1,0,0.222222222222222,2,1,1,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0,0,0,0,0,0.196428571428571,3,4,4,3,1,5,3,2,4,1,5,3,2,4,4,4,4,3,1,5,4,2,1,5,1,5,1,5,4,5,4,5,5,4,5,4,7,7,8,4,8,7,6,6,9,14,9,4.2,3.9,104,5,3,6,2,6,6,5,6,5,2,3,5,4,6,6,6,2,6,7,7,5,3,82,1,4,3,4,2,4,4,3,5,4,4,2,3,3,4,4,3,10,16,13,13,1,1,2,6,8,3,3,6,"Dif-Gend"
"216",261,2021-05-10 19:49:11,2021-05-10 19:56:39,100,447,1,1,2,3,2,3,21,5,21.4166666666667,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"",6,4,2,3,3.75,9,45,0,0.833333333333333,10,10,0,NA,NA,NA,NA,3,"",2,NA,NA,NA,NA,0,NA,NA,0,"",0,2,1,3,2,0,2,2,2,1.55555555555556,1,1,0,0.666666666666667,2,3,2,2,0,0,0,1.28571428571429,1,1,2,0,1,0,0.833333333333333,2,2,2,1,2,2,3,2,2,2,2,2,0,0,1,0,0,0,0,0.142857142857143,0,0,0,0,1,0,1,0,0,2,0.4,0,0,1,1,0.5,1.01785714285714,5,4,4,3,1,5,4,1,5,2,4,5,1,5,4,3,5,4,1,5,4,2,1,5,2,4,1,5,4,4,4,3,5,5,4,4,9,9,8,5,7,7,9,5,10,11,8,4.5,4.2,108,2,6,2,6,6,6,5,5,7,1,1,7,6,7,6,7,1,7,7,6,3,5,99,2,4,2,1,1,4,2,2,5,1,4,1,1,1,4,2,2,5,16,7,6,1,1,2,1,10,3,3,7,"Dif-Gend"
"217",262,2021-05-10 19:48:34,2021-05-10 20:01:57,100,803,1,1,2,3,2,4,25,4,25.3333333333333,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"Straight",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",3,2,4,2,2.58333333333333,7,31,2,2.5,6,30,0,NA,NA,NA,NA,3,"",1,2,2.08333333333333,1,25,0,NA,NA,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,2,2,0,0,0,0,2,0,0.333333333333333,1,1,1,2,2,1,2,1.42857142857143,2,2,2,2,0,0,1,0,0,0,0,0.142857142857143,1,2,1,0,1,0,0,0,1,0,0.6,1,1,1,1,1,0.767857142857143,4,4,5,4,1,5,2,1,5,3,3,3,1,5,5,4,4,1,1,5,1,2,1,5,1,5,1,5,1,4,4,4,3,3,5,5,8,5,2,4,9,9,5,6,6,12,10,3.5,4.1,94,2,6,1,7,7,7,2,4,6,1,1,7,6,7,7,7,1,7,7,7,2,6,100,1,4,1,1,2,4,2,1,5,3,5,1,1,1,4,1,1,7,17,5,4,1,1,2,6,8,3,3,7,"Dif-Gend"
"218",265,2021-05-10 19:57:30,2021-05-10 20:08:39,100,668,1,1,2,2,2,3,25,11,25.9166666666667,NA,1,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",2,4,4,0,0.583333333333333,7,7,0,0.583333333333333,7,7,0,NA,NA,NA,NA,2,"",2,NA,NA,NA,NA,0,NA,NA,0,"",1,0,1,1,0,0,0,0,1,0.444444444444444,0,2,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.142857142857143,0,1,1,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160714285714286,5,3,5,3,1,5,3,1,5,1,5,1,1,5,5,3,5,5,1,5,3,2,1,5,1,5,1,5,1,4,4,1,4,2,4,4,8,10,4,4,8,8,4,4,6,9,8,4.2,4,97,6,2,5,3,7,6,6,4,5,1,1,7,7,6,6,7,1,7,7,7,6,2,89,1,5,3,2,1,4,1,2,5,2,4,1,2,1,4,1,2,5,17,6,8,2,2,2,4,8,2,2,7,"Same-Gend"
"219",266,2021-05-10 19:24:52,2021-05-10 20:14:32,100,2979,1,1,2,2,4,5,33,6,33.5,1,NA,NA,NA,NA,NA,"",NA,NA,1,NA,NA,NA,"",1,1,NA,NA,NA,NA,NA,"",NA,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",3,4,4,6,6.33333333333333,4,76,6,6.25,3,75,1,4,4.25,3,51,3,"",1,2,2.08333333333333,1,25,0,NA,NA,0,"",0,1,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.285714285714286,1,1,1,1,1,1,0,0,0,0,0,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145454545454545,3,3,4,3,1,5,4,1,5,1,5,1,1,5,4,4,4,4,1,5,3,2,1,5,1,5,1,5,4,4,3,2,4,3,4,4,6,8,7,4,8,7,5,4,7,9,8,4.1,4,97,5,3,3,5,6,7,3,2,4,1,2,6,5,6,5,7,4,4,7,4,2,6,80,1,4,3,1,2,4,1,1,5,2,3,1,1,1,3,1,1,6,14,6,4,1,3,1,3,8,1,1,7,"Same-Gend"
"220",267,2021-05-10 20:01:22,2021-05-10 20:15:18,100,835,1,1,2,2,4,5,39,3,39.25,NA,1,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",6,6,3,10,10.0833333333333,1,121,10,10.0833333333333,1,121,1,0,0.0833333333333333,1,1,3,"",1,8,8.33333333333333,4,100,0,NA,NA,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0.714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1,0,0,0,0,0,0.107142857142857,4,4,5,4,1,5,1,1,5,1,5,2,1,5,5,5,5,5,1,5,4,2,1,5,1,5,1,5,5,5,5,5,5,5,5,5,8,10,9,4,10,9,3,4,10,15,10,4.7,4.2,114,5,3,4,4,7,7,6,6,7,2,1,7,4,6,7,7,3,5,7,2,2,6,90,1,4,2,1,1,4,2,1,5,1,4,1,1,1,4,2,1,4,16,7,4,2,2,2,2,8,2,2,6,"Same-Gend"
"221",269,2021-05-10 20:03:02,2021-05-10 20:23:38,100,1235,1,1,2,3,4,5,28,9,28.75,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",2,4,2,10,10,0,120,10,10,0,120,1,8,8,0,96,3,"",1,0,0.33,4,48,0,NA,NA,1,"Navy veteran",2,2,2,2,0,1,0,0,2,1.22222222222222,1,0,3,1.33333333333333,1,1,0,2,1,1,1,1,1,1,1,0,1,0,0.666666666666667,1,2,2,2,1,1,0,1.28571428571429,1,1,1,1,0,0,1,1,0,0,0,0.285714285714286,0,0,0,0,0,0,0,0,1,1,0.2,1,1,1,1,1,0.821428571428571,4,4,4,2,3,3,3,2,4,3,3,3,2,4,4,3,4,4,1,5,3,2,1,5,1,5,1,5,4,4,4,4,5,5,4,4,8,8,7,4,7,6,6,10,10,12,8,4.3,3.3,98,6,2,4,4,6,5,2,2,6,2,4,4,5,6,6,7,5,3,7,2,4,4,70,2,4,3,3,2,4,3,2,5,2,4,1,1,1,3,2,2,7,15,9,8,1,1,2,NA,8,3,3,6,"Dif-Gend"
"222",270,2021-05-10 20:23:39,2021-05-10 20:35:04,100,685,1,1,2,3,2,5,24,4,24.3333333333333,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"",3,4,4,7,7.5,6,90,7,7.41666666666667,5,89,0,NA,NA,NA,NA,3,"",1,4,4.08333333333333,1,49,0,NA,NA,0,"",1,1,2,0,0,1,0,1,0,0.666666666666667,0,0,0,0,3,1,3,3,3,3,3,2.71428571428571,0,2,1,0,3,0,1,1,0,0,1,1,1,1,0.714285714285714,NA,NA,NA,NA,1,1,3,0,0,0,0,0.714285714285714,2,0,1,0,0,0,0,0,0,0,0.3,2,2,2,2,2,0.981132075471698,2,2,5,5,1,5,3,1,5,2,4,1,1,5,5,5,5,5,1,5,5,2,1,5,1,5,1,5,3,3,3,3,5,5,5,5,4,10,8,4,10,10,4,5,10,9,10,4.2,4.3,104,7,1,7,1,7,7,1,1,7,7,7,1,4,4,4,7,7,1,7,1,7,1,55,3,4,5,3,3,5,5,3,5,3,5,5,3,2,3,4,2,11,17,19,11,1,1,2,1,6,3,3,7,"Dif-Gend"
"223",271,2021-05-10 20:27:22,2021-05-10 20:42:45,100,923,1,1,2,3,4,5,32,8,32.6666666666667,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,"Straight",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",2,2,4,18,18,0,216,10,10.5833333333333,7,127,1,10,10.1666666666667,2,122,3,"",1,0,0.416666666666667,5,5,1,3,NA,0,"",0,0,0,0,0,0,0,0,1,0.111111111111111,0,1,1,0.666666666666667,0,0,0,0,1,0,0,0.142857142857143,0,0,1,0,NA,0,0.2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145454545454545,3,3,3,2,2,4,2,3,3,4,2,2,4,2,2,2,4,4,1,5,3,2,3,3,1,5,1,5,4,3,2,2,4,4,3,3,6,8,7,6,4,5,4,13,8,7,6,3.9,2.4,78,5,3,5,3,6,6,5,5,5,5,3,5,5,4,5,7,3,5,7,4,2,6,79,3,3,3,2,3,3,2,2,5,3,3,3,2,3,4,4,3,12,13,12,9,1,1,2,6,8,3,3,5,"Dif-Gend"
"224",273,2021-05-10 20:30:46,2021-05-10 20:53:27,100,1360,1,1,2,3,2,5,42,6,42.5,1,NA,NA,NA,NA,NA,"",1,NA,NA,NA,NA,1,"Demisexual",1,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",1,4,4,27,27.8333333333333,10,334,11,11.9166666666667,11,143,0,NA,NA,NA,NA,2,"",1,16,16,0,192,1,2,NA,0,"",0,0,0,0,0,0,0,1,0,0.111111111111111,1,1,0,0.666666666666667,0,0,0,0,0,1,0,0.142857142857143,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0.571428571428571,2,2,2,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,2,0,0.7,0,0,0,0,0,0.375,1,1,1,1,4,2,1,5,1,2,4,1,5,1,3,2,5,5,1,5,4,2,1,5,1,5,1,5,4,1,1,2,2,1,1,1,2,10,8,4,5,2,2,16,3,4,2,4,1.7,64,7,1,5,3,5,3,2,2,2,5,3,5,5,1,1,7,7,1,7,1,5,3,47,3,5,1,4,2,4,2,5,5,2,4,1,2,3,5,1,3,10,18,5,14,1,6,2,NA,8,3,3,5,"Dif-Gend"
